timestamp,temperature
2015-07-02T16:24:29,29
2015-07-02T17:24:29,28
2015-07-02T18:24:30,27
2015-07-02T19:24:31,27
2015-07-02T20:24:29,25
2015-07-02T21:24:29,24
2015-07-02T22:24:29,22
2015-07-02T23:24:30,21
2015-07-03T00:24:29,18
2015-07-03T10:24:29,16
2015-07-03T11:24:27,16
2015-07-03T12:24:27,18
2015-07-03T13:24:26,18
2015-07-03T14:24:27,24
2015-07-03T15:24:37,23
2015-07-03T16:24:27,27
2015-07-03T17:24:26,25
2015-07-03T18:24:26,27
2015-07-03T19:24:26,26
2015-07-03T20:24:26,27
2015-07-03T21:24:27,21
2015-07-03T22:24:26,22
2015-07-03T23:24:27,22
2015-07-04T00:24:27,22
2015-07-04T01:24:26,21
2015-07-04T10:24:28,18
2015-07-04T11:24:29,17
2015-07-04T12:24:30,20
2015-07-04T13:24:29,20
2015-07-04T14:24:29,23
2015-07-04T15:24:37,23
2015-07-04T16:24:29,27
2015-07-04T17:24:29,29
2015-07-04T18:24:31,23
2015-07-04T19:24:29,25
2015-07-04T20:24:36,20
2015-07-04T21:24:30,22
2015-07-04T22:24:47,23
2015-07-04T23:24:29,22
2015-07-05T00:24:29,18
2015-07-05T10:24:29,18
2015-07-05T11:24:29,20
2015-07-05T12:24:29,22
2015-07-05T13:24:29,26
2015-07-05T14:24:30,22
2015-07-05T15:24:29,27
2015-07-05T16:24:29,30
2015-07-05T17:24:33,31
2015-07-05T18:24:51,28
2015-07-05T19:24:29,28
2015-07-05T20:24:30,26
2015-07-05T21:24:29,27
2015-07-05T22:24:31,27
2015-07-05T23:24:29,27
2015-07-06T00:24:40,25
2015-07-06T10:24:29,18
2015-07-06T11:24:26,18
2015-07-06T12:24:26,22
2015-07-06T13:24:26,27
2015-07-06T14:24:26,31
2015-07-06T15:24:26,31
2015-07-06T16:24:26,33
2015-07-06T17:24:27,34
2015-07-06T18:24:27,34
2015-07-06T19:24:26,35
2015-07-06T20:24:28,33
2015-07-06T21:24:26,33
2015-07-06T22:24:26,31
2015-07-06T23:24:26,31
2015-07-07T00:24:26,29
2015-07-07T10:24:26,22
2015-07-07T11:24:29,20
2015-07-07T12:24:32,25
2015-07-07T13:24:30,31
2015-07-07T14:24:29,29
2015-07-07T15:24:29,35
2015-07-07T16:24:35,36
2015-07-07T17:24:30,36
2015-07-07T18:24:30,36
2015-07-07T19:24:30,36
2015-07-07T20:24:30,36
2015-07-07T21:24:29,35
2015-07-07T22:24:29,33
2015-07-07T23:24:30,32
2015-07-08T00:24:30,31
2015-07-08T10:24:29,25
2015-07-08T11:24:29,22
2015-07-08T12:24:29,26
2015-07-08T13:24:29,28
2015-07-08T14:24:29,35
2015-07-08T15:24:29,-12
2015-07-08T16:24:53,-12
2015-07-08T17:24:29,-12
2015-07-08T18:24:30,-12
2015-07-08T19:24:29,-12
2015-07-08T20:24:34,36
2015-07-08T21:24:29,33
2015-07-08T22:24:26,33
2015-07-08T23:24:27,34
2015-07-09T00:24:26,32
2015-07-09T10:24:27,20
2015-07-09T11:24:28,19
2015-07-09T12:24:26,19
2015-07-09T13:24:27,24
2015-07-09T14:24:26,32
2015-07-09T15:24:27,36
2015-07-09T16:24:26,36
2015-07-09T17:24:27,35
2015-07-09T18:24:26,35
2015-07-09T19:24:27,35
2015-07-09T20:24:27,35
2015-07-09T21:24:27,34
2015-07-09T22:24:31,32
2015-07-09T23:24:29,31
2015-07-10T00:24:30,29
2015-07-10T10:24:30,19
2015-07-10T11:24:31,21
2015-07-10T12:24:39,21
2015-07-10T13:24:29,22
2015-07-10T14:24:32,22
2015-07-10T15:24:30,21
2015-07-10T16:24:29,21
2015-07-10T17:24:30,23
2015-07-10T18:24:31,22
2015-07-10T19:24:47,23
2015-07-10T20:24:30,22
2015-07-10T21:24:29,20
2015-07-10T22:24:29,20
2015-07-10T23:24:29,21
2015-07-11T00:24:29,19
2015-07-11T10:24:44,16
2015-07-11T11:24:31,17
2015-07-11T12:24:29,17
2015-07-11T13:24:29,17
2015-07-11T14:24:29,17
2015-07-11T15:24:29,17
2015-07-11T16:24:29,17
2015-07-11T17:24:30,17
2015-07-11T18:24:29,17
2015-07-11T19:24:29,17
2015-07-11T20:24:29,25
2015-07-11T21:24:29,24
2015-07-11T22:24:29,23
2015-07-11T23:24:29,23
2015-07-12T00:24:29,21
2015-07-12T10:24:29,14
2015-07-12T11:24:30,14
2015-07-12T12:24:29,16
2015-07-12T13:24:29,16
2015-07-12T14:24:29,26
2015-07-12T15:24:29,26
2015-07-12T16:24:29,28
2015-07-12T17:24:29,29
2015-07-12T18:24:30,28
2015-07-12T19:24:29,28
2015-07-12T20:24:29,27
2015-07-12T21:24:30,26
2015-07-12T22:24:27,25
2015-07-12T23:24:26,27
2015-07-13T00:24:26,22
2015-07-13T10:24:26,17
2015-07-13T11:24:26,16
2015-07-13T12:24:26,17
2015-07-13T13:24:26,22
2015-07-13T14:24:26,28
2015-07-13T15:24:27,28
2015-07-13T16:24:27,30
2015-07-13T17:24:27,32
2015-07-13T18:24:26,31
2015-07-13T19:24:27,30
2015-07-13T20:24:27,30
2015-07-13T21:24:33,28
2015-07-13T22:24:33,25
2015-07-13T23:24:30,25
2015-07-14T00:24:44,25
2015-07-14T10:24:30,18
2015-07-14T11:24:29,20
2015-07-14T12:24:30,20
2015-07-14T13:24:31,22
2015-07-14T14:24:29,27
2015-07-14T15:24:30,27
2015-07-14T16:24:29,27
2015-07-14T17:24:33,26
2015-07-14T18:24:29,26
2015-07-14T19:24:29,26
2015-07-14T20:24:29,28
2015-07-14T21:24:29,26
2015-07-14T22:24:30,25
2015-07-14T23:24:30,25
2015-07-15T00:24:29,18
2015-07-15T10:24:29,16
2015-07-15T11:24:32,16
2015-07-15T12:24:29,21
2015-07-15T13:24:29,23
2015-07-15T14:24:30,27
