timestamp,temperature
2015-07-11T14:24:28,17
2015-07-11T15:24:28,17
2015-07-11T16:24:28,17
2015-07-11T17:24:29,17
2015-07-11T18:24:28,17
2015-07-11T19:24:28,17
2015-07-11T20:24:28,30
2015-07-11T21:24:28,28
2015-07-11T22:24:28,27
2015-07-11T23:24:28,26
2015-07-12T00:24:28,25
2015-07-12T10:24:28,16
2015-07-12T11:24:29,16
2015-07-12T12:24:28,17
2015-07-12T13:24:28,17
2015-07-12T14:24:28,22
2015-07-12T15:24:28,22
2015-07-12T16:24:28,30
2015-07-12T17:24:28,31
2015-07-12T18:24:28,33
2015-07-12T19:24:28,32
2015-07-12T20:24:28,31
2015-07-12T21:24:28,31
2015-07-13T22:24:31,27
2015-07-13T23:24:28,25
2015-07-14T00:24:28,26
2015-07-14T10:24:29,20
2015-07-14T11:24:28,20
2015-07-14T12:24:28,20
2015-07-14T13:24:30,20
2015-07-14T14:24:28,21
2015-07-14T15:24:29,23
2015-07-14T16:24:28,25
2015-07-14T17:24:31,27
2015-07-14T18:24:28,27
2015-07-14T19:24:28,28
2015-07-14T20:24:28,26
2015-07-14T21:24:28,26
2015-07-14T22:24:28,26
2015-07-14T23:24:28,26
2015-07-15T00:24:28,26
2015-07-15T10:24:28,17
2015-07-15T11:24:30,18
2015-07-15T12:24:28,20
2015-07-15T13:24:28,21
2015-07-15T14:24:29,26
2015-07-15T15:24:28,28
2015-07-15T16:24:28,30
2015-07-15T17:24:28,32
2015-07-15T18:24:28,31
2015-07-15T19:24:28,31
2015-07-15T20:24:29,31
2015-07-15T21:24:28,29
2015-07-15T22:24:28,29
2015-07-15T23:24:29,29
2015-07-16T00:24:28,28
2015-07-16T10:24:32,18
2015-07-16T11:24:30,18
2015-07-16T12:24:28,23
2015-07-16T13:24:28,25
2015-07-16T14:24:29,28
2015-07-16T15:24:28,32
2015-07-16T16:24:28,31
2015-07-16T17:24:28,33
2015-07-16T18:24:39,35
2015-07-16T19:24:29,36
2015-07-16T20:24:30,35
2015-07-16T21:24:30,34
2015-07-16T22:24:29,35
2015-07-16T23:24:28,32
2015-07-17T00:24:28,32
2015-07-17T10:24:28,20
2015-07-17T11:24:29,19
2015-07-17T12:24:28,23
2015-07-17T13:24:28,28
2015-07-17T14:24:28,31
2015-07-17T15:24:29,32
2015-07-17T16:24:29,35
2015-07-17T17:24:28,36
2015-07-17T18:24:31,-12
2015-07-17T19:24:28,37
2015-07-17T20:24:28,-12
2015-07-17T21:24:28,37
2015-07-17T22:24:28,36
2015-07-17T23:24:28,35
2015-07-18T00:24:28,33
2015-07-18T10:24:28,22
2015-07-18T11:24:28,21
2015-07-18T12:24:28,25
2015-07-18T13:24:28,29
2015-07-18T14:24:29,31
2015-07-18T15:24:28,34
2015-07-18T16:24:28,37
2015-07-18T17:24:48,-12
2015-07-18T18:24:28,-12
2015-07-18T19:24:29,-12
2015-07-18T20:24:42,-12
2015-07-18T21:24:43,-12
2015-07-18T22:24:29,37
2015-07-18T23:24:30,36
2015-07-19T00:24:30,33
2015-07-19T10:24:28,21
2015-07-19T11:24:28,22
2015-07-19T12:24:28,25
2015-07-19T13:24:29,30
2015-07-19T14:24:28,32
2015-07-19T15:24:28,37
2015-07-19T16:24:28,-12
2015-07-19T17:24:28,-12
2015-07-19T18:24:28,-12
2015-07-19T19:24:28,-12
2015-07-19T20:24:30,-12
2015-07-19T21:24:28,-12
2015-07-19T22:24:29,37
2015-07-19T23:24:29,35
2015-07-20T00:24:29,33
2015-07-20T10:24:28,20
2015-07-20T11:24:28,21
2015-07-20T12:24:28,25
2015-07-20T13:24:28,30
2015-07-20T14:24:29,31
2015-07-20T15:24:28,35
2015-07-20T16:24:28,36
2015-07-20T17:24:29,-12
2015-07-20T18:24:28,-12
2015-07-20T19:24:33,-12
2015-07-20T20:24:29,-12
2015-07-20T21:24:28,-12
2015-07-20T22:24:29,36
2015-07-20T23:24:28,31
2015-07-21T00:24:29,27
2015-07-21T10:24:28,22
2015-07-21T11:24:28,23
2015-07-21T12:24:34,25
2015-07-21T13:24:28,29
2015-07-21T14:24:29,32
2015-07-21T15:24:29,37
2015-07-21T16:24:30,36
2015-07-21T17:24:29,35
2015-07-21T18:24:31,36
2015-07-21T19:24:28,36
2015-07-21T20:24:28,36
2015-07-21T21:24:28,36
2015-07-21T22:24:28,34
2015-07-21T23:24:28,34
2015-07-22T00:24:29,33
2015-07-22T10:24:27,23
2015-07-22T11:24:28,22
2015-07-22T12:24:28,27
2015-07-22T13:24:35,30
2015-07-22T14:24:38,33
2015-07-22T15:24:28,36
2015-07-22T16:24:28,-12
2015-07-22T17:24:28,-12
2015-07-22T18:10:11,34
2015-07-23T20:24:47,36
